mean_in_degree,nodes_indegree_gt_one,instance,closed_edge_density,num_edges,num_closed_edges,group_id,algorithm,max_in_degree,num_nodes,num_jumps,num_explored_nodes,primal_bound,dual_bound,cuts_added_by_solver,solve_time,sum_time,status,runtime
1.0769230769230769,2,n10o0.95-4.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.038761,0.049163,2,0.049163
1.0769230769230769,2,n10o0.95-4.rcp,0.9615384615384616,14,75,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.014477,0.0,2,0.014477
1.0769230769230769,2,n10o0.95-5.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.03857,0.049064,2,0.049064
1.0769230769230769,2,n10o0.95-5.rcp,0.9615384615384616,14,75,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.013373,0.0,2,0.013373
1.0769230769230769,2,n10o0.95-6.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.038775,0.049278,2,0.049278
1.0769230769230769,2,n10o0.95-6.rcp,0.9615384615384616,14,75,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.014951,0.0,2,0.014951
1.0769230769230769,2,n10o0.95-7.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.038663,0.0492,2,0.0492
1.0769230769230769,2,n10o0.95-7.rcp,0.9615384615384616,14,75,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.01519,0.0,2,0.01519
1.0769230769230769,2,n10o0.95-8.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.038631,0.049145,2,0.049145
1.0769230769230769,2,n10o0.95-8.rcp,0.9615384615384616,14,75,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.014869,0.0,2,0.014869
1.0769230769230769,2,n10o0.95-9.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.039037,0.049899,2,0.049899
1.0769230769230769,2,n10o0.95-9.rcp,0.9615384615384616,14,75,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.014973,0.0,2,0.014973
1.2307692307692308,4,n10os0.9-1.rcp,0.9358974358974359,16,73,n10,FEASIBILITY,2,13,3.0,0,4.0,4.0,0.0,0.075462,0.123603,2,0.123603
1.2307692307692308,4,n10os0.9-1.rcp,0.9358974358974359,16,73,n10,MULTIFLOW,2,13,3.0,0,10.0,10.0,0.0,0.017042,0.0,2,0.017042
1.1538461538461537,3,n10os0.9-10.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,2,13,2.0,0,3.0,3.0,0.0,0.040008,0.05063,2,0.05063
1.1538461538461537,3,n10os0.9-10.rcp,0.9358974358974359,15,73,n10,MULTIFLOW,2,13,2.0,0,11.0,11.0,0.0,0.017273,0.0,2,0.017273
1.3076923076923077,5,n10os0.9-2.rcp,0.9358974358974359,17,73,n10,FEASIBILITY,2,13,3.0,0,4.0,4.0,0.0,0.072314,0.119918,2,0.119918
